icao,iata,name,city,country_code,latitude,longitude,time_zone,airport_type
URMS,IGT,Magas Airport,Sunzha,RU,43.323268,45.012568,Europe/Moscow,medium_airport
URMT,STW,Stavropol Shpakovskoye Airport,Stavropol,RU,45.10919952392578,42.11280059814453,Europe/Moscow,medium_airport
URRP,ROV,Platov International Airport,Rostov-on-Don,RU,47.493888,39.924722,Europe/Moscow,large_airport
URRT,TGK,Taganrog Yuzhny Airport,Taganrog,RU,47.198333,38.849167,Europe/Moscow,medium_airport
URSS,AER,Sochi International Airport,Sochi,RU,43.449902,39.9566,Europe/Moscow,large_airport
URWA,ASF,Astrakhan Narimanovo Boris M. Kustodiev International Airport,Astrakhan,RU,46.282843,48.010511,Europe/Astrakhan,large_airport
URWI,ESL,Elista Airport,Elista,RU,46.373901,44.330898,Europe/Moscow,medium_airport
URWW,VOG,Volgograd International Airport,Volgograd,RU,48.78134,44.339194,Europe/Volgograd,large_airport
,BNH,Cape Air Seaplanes on Boston Harbor Seaplane Base,Boston,US,42.352502,-71.025832,,seaplane_base
,RTL,Spirit Lake Municipal Airport,Okoboji,US,43.387501,-95.139198,,small_airport
,FWL,Farewell Airport,Farewell,US,62.509327,-153.892279,,small_airport
,CRO,Corcoran Airport,Corcoran,US,36.102661,-119.594815,,small_airport
,HLM,Park Township Airport,Holland,US,42.795898,-86.162003,,small_airport
KBPD,XFT,Big Pine Sands STOLGround,"Big Pine Key, Florida",US,24.723717,-81.387856,,small_airport
,PQS,Pilot Station Airport,Pilot Station,US,61.96169,-162.941944,,small_airport
USCC,CEK,Kurchatov Chelyabinsk International Airport,Chelyabinsk,RU,55.303141,61.504927,Asia/Yekaterinburg,large_airport
USCM,MQF,Magnitogorsk International Airport,Magnitogorsk,RU,53.391991,58.755235,Asia/Yekaterinburg,large_airport
USDA,SBT,Sabetta International Airport,Sabetta,RU,71.219167,72.052222,Asia/Yekaterinburg,medium_airport
USDB,BVJ,Bovanenkovo Airport,Bovanenkovo,RU,70.315278,68.333611,Asia/Yekaterinburg,medium_airport
USDD,SLY,Salekhard Airport,Salekhard,RU,66.5907974243164,66.61100006103516,Asia/Yekaterinburg,medium_airport
USDK,YMK,Mys Kamenny Airport,Mys Kamennyi,RU,68.467676,73.596733,Asia/Yekaterinburg,small_airport
USDO,,Tolka Airport,Tolka,RU,63.987808,82.050889,Asia/Yekaterinburg,small_airport
USDP,KKQ,Krasnoselkup Airport,Krasnoselkup,RU,65.717,82.455,Asia/Yekaterinburg,small_airport
USDS,TQL,Tarko-Sale Airport,Tarko-Sale,RU,64.930485,77.811295,Asia/Yekaterinburg,small_airport
USDU,UEN,Urengoy Airport,Urengoy,RU,65.9599990845,78.43699646,Asia/Yekaterinburg,small_airport
USHB,EZV,Berezovo Airport,,RU,63.92100143432617,65.03050231933594,Asia/Yekaterinburg,medium_airport
USHH,HMA,Khanty Mansiysk Airport,Khanty-Mansiysk,RU,61.0285,69.086098,Asia/Yekaterinburg,medium_airport
USHI,IRM,Igrim Airport,,RU,63.200391,64.440136,Asia/Yekaterinburg,small_airport
USHK,KXD,Kondinskoye Airport,Kondinskoye,RU,59.655083,67.430046,Asia/Yekaterinburg,small_airport
USHL,,Lugovoy Airport,Lugovoy,RU,59.725122,65.833281,Asia/Yekaterinburg,small_airport
USHN,NYA,Nyagan Airport,Nyagan,RU,62.110001,65.614998,Asia/Yekaterinburg,medium_airport
USHQ,EYK,Beloyarskiy Airport,,RU,63.686901,66.698601,,medium_airport
USHS,OVS,Sovetskiy Airport,Sovetskiy,RU,61.326622009277344,63.60191345214844,Asia/Yekaterinburg,medium_airport
USHU,URJ,Uray Airport,Uray,RU,60.103298,64.826698,Asia/Yekaterinburg,medium_airport
USII,IJK,Izhevsk Airport,Izhevsk,RU,56.834524,53.462172,Europe/Samara,medium_airport
USKK,KVX,Pobedilovo Airport,Kirov,RU,58.503883,49.347831,Europe/Kirov,medium_airport
USMM,NYM,Nadym Airport,Nadym,RU,65.48090362548828,72.69889831542969,Asia/Yekaterinburg,medium_airport
USMU,NUX,Novy Urengoy Airport,Novy Urengoy,RU,66.06939697265625,76.52030181884766,Asia/Yekaterinburg,medium_airport
USNN,NJC,Nizhnevartovsk Airport,Nizhnevartovsk,RU,60.949299,76.483597,Asia/Yekaterinburg,large_airport
USPP,PEE,Perm International Airport,Perm,RU,57.914501,56.021198,Asia/Yekaterinburg,large_airport
USRK,KGP,Kogalym International Airport,Kogalym,RU,62.190399169921875,74.53379821777344,Asia/Yekaterinburg,medium_airport
USRN,NFG,Nefteyugansk Airport,Nefteyugansk,RU,61.108299,72.650002,Asia/Yekaterinburg,medium_airport
USRO,NOJ,Noyabrsk Airport,Noyabrsk,RU,63.18330001831055,75.2699966430664,Asia/Yekaterinburg,medium_airport
USRR,SGC,Surgut International Airport,Surgut,RU,61.340501,73.405782,Asia/Yekaterinburg,large_airport
USSS,SVX,Koltsovo Airport,Yekaterinburg,RU,56.743099212646,60.802700042725,Asia/Yekaterinburg,large_airport
USTJ,RMZ,Tobolsk Remezov Airport,Tobolsk,RU,58.059712,68.347997,,medium_airport
USTO,TOX,Tobolsk Airport,Tobolsk,RU,58.135799,68.231903,Asia/Yekaterinburg,small_airport
USTR,TJM,Roshchino International Airport,Tyumen,RU,57.178984,65.327696,Asia/Yekaterinburg,large_airport
USUU,KRO,Kurgan Airport,Kurgan,RU,55.4753,65.415604,Asia/Yekaterinburg,medium_airport
,GMV,Monument Valley Airport,Oljato-Monument Valley,US,37.015868,-110.202031,America/Denver,small_airport
UTAA,ASB,Ashgabat International Airport,Ashgabat,TM,37.986801,58.361,Asia/Ashgabat,large_airport
UTAE,KEA,Kerki Airport,Kerki,TM,37.822051,65.135279,Asia/Ashgabat,small_airport
UTAK,KRW,Turkmenbaşy International Airport,Turkmenbaşy,TM,40.062833,53.005085,Asia/Ashgabat,medium_airport
UTAM,MYP,Mary International Airport,Mary,TM,37.62353,61.895668,Asia/Ashgabat,medium_airport
UTAT,TAZ,Dashoguz International Airport,Daşoguz,TM,41.759853,59.836149,Asia/Ashgabat,large_airport
UTAV,CRZ,Türkmenabat International Airport,Türkmenabat,TM,38.930662,63.563982,Asia/Ashgabat,large_airport
UTDD,DYU,Dushanbe International Airport,Dushanbe,TJ,38.543746,68.822977,Asia/Dushanbe,large_airport
UTDK,TJU,Kulob International Airport,Kulob,TJ,37.988098,69.805,Asia/Dushanbe,large_airport
UTDL,LBD,Khujand International Airport,Khujand,TJ,40.215401,69.694702,Asia/Dushanbe,large_airport
UTDT,KQT,Bokhtar International Airport,Bokhtar,TJ,37.866315,68.864475,Asia/Dushanbe,large_airport
UZFN,NMA,Namangan International Airport,Namangan,UZ,40.984622,71.5578,Asia/Tashkent,large_airport
UZFA,AZN,Andijan International Airport,Andijan,UZ,40.727699,72.293999,Asia/Tashkent,medium_airport
UZFF,FEG,Fergana International Airport,Fergana,UZ,40.358799,71.745003,Asia/Tashkent,medium_airport
UZKK,OQN,Kokand Airport,Kokand,UZ,40.447781,70.991149,Asia/Tashkent,small_airport
UZNM,MOK,Muynak Airport,Muynak,UZ,43.753636,59.029884,Asia/Samarkand,small_airport
UZNN,NCU,Nukus International Airport,Nukus,UZ,42.4884,59.623299,Asia/Samarkand,large_airport
UZNU,UGC,Urgench International Airport,Urgench,UZ,41.58274,60.64338,Asia/Samarkand,large_airport
UZSA,NVI,Navoi International Airport,Navoi,UZ,40.117599,65.172658,Asia/Samarkand,medium_airport
UZSB,BHK,Bukhara International Airport,Bukhara,UZ,39.775319,64.482279,Asia/Samarkand,large_airport
UZSK,KSQ,Karshi Airport,Karshi,UZ,38.802246,65.773068,Asia/Samarkand,small_airport
UZSN,AFS,Sugraly Airport,Zarafshan,UZ,41.613795,64.232963,Asia/Samarkand,small_airport
UZSS,SKD,Samarkand International Airport,Samarkand,UZ,39.701842,66.981467,Asia/Samarkand,large_airport
UZST,TMJ,Termez Airport,Termez,UZ,37.287261,67.311869,Asia/Samarkand,medium_airport
UZTP,TVT,Tashkent-Khumo International Airport,Tashkent,UZ,41.312889,69.395535,Asia/Tashkent,medium_airport
UZTT,TAS,Tashkent International Airport,Tashkent,UZ,41.2579,69.281197,Asia/Tashkent,large_airport
UZTZ,OMN,Zomin Airport,Zomin,UZ,40.01402,68.41103,Asia/Tashkent,medium_airport
MPUP,UTU,Ustupu Airport,Ustupu,PA,9.1283,-77.9337,America/Panama,small_airport
UUBA,KMW,Kostroma Sokerkino Airport,Kostroma,RU,57.796902,41.019402,Europe/Moscow,medium_airport
UUBC,KLF,Grabtsevo Airport,Kaluga,RU,54.5499992371,36.3666687012,Europe/Moscow,medium_airport
UUBI,IWA,Ivanovo South Airport,Ivanovo,RU,56.93939971923828,40.940799713134766,Europe/Moscow,medium_airport
UUBK,RYB,Staroselye Airport,Rybinsk,RU,58.104198,38.929401,Europe/Moscow,medium_airport
UUBP,BZK,Bryansk International Airport,Bryansk,RU,53.214403,34.175965,Europe/Moscow,medium_airport
UUBW,ZIA,Zhukovsky International Airport,Moscow,RU,55.553299,38.150002,Europe/Moscow,large_airport
UUDD,DME,Domodedovo International Airport,Moscow,RU,55.408798,37.9063,Europe/Moscow,large_airport
UUDL,IAR,Golden Ring Yaroslavl International Airport,Tunoshna,RU,57.560699,40.157398,Europe/Moscow,large_airport
UUEE,SVO,Sheremetyevo International Airport,Moscow,RU,55.976858,37.41121,Europe/Moscow,large_airport
UUEM,KLD,Migalovo Air Base,Tver,RU,56.82469940185547,35.7577018737793,Europe/Moscow,medium_airport
UUMU,CKL,Chkalovskiy Air Base,Moscow,RU,55.8783,38.061699,Europe/Moscow,medium_airport
UUOB,EGO,Belgorod International Airport,Belgorod,RU,50.643799,36.590099,Europe/Moscow,medium_airport
UUOK,URS,Kursk East Airport,Kursk,RU,51.750599,36.295601,Europe/Moscow,medium_airport
UUOL,LPK,Lipetsk Airport,Lipetsk,RU,52.702801,39.5378,Europe/Moscow,medium_airport
UUOO,VOZ,Voronezh International Airport,Voronezh,RU,51.814324,39.230948,Europe/Moscow,medium_airport
UUOT,TBW,Donskoye Airport,Tambov,RU,52.806099,41.4828,Europe/Moscow,medium_airport
,UUU,Manumu Airport,Manumu,PG,-9.0746,147.5735,,small_airport
UUWW,VKO,Vnukovo International Airport,Moscow,RU,55.591499,37.261501,Europe/Moscow,large_airport
UUYH,UCT,Ukhta Airport,Ukhta,RU,63.566898,53.804699,Europe/Moscow,medium_airport
UUYI,INA,Inta Airport,Inta,RU,66.053372,60.105786,Europe/Moscow,medium_airport
UUYP,PEX,Pechora Airport,Pechora,RU,65.121101,57.130798,Europe/Moscow,medium_airport
UUYS,USK,Usinsk Airport,Usinsk,RU,66.0047,57.367199,Europe/Moscow,medium_airport
UUYW,VKT,Vorkuta Airport,Vorkuta,RU,67.488602,63.993099,Europe/Moscow,medium_airport
UUYX,UTS,Ust-Tsylma Airport,Ust-Tsylma,RU,65.437294,52.200336,Europe/Moscow,medium_airport
UUYY,SCW,Syktyvkar Airport,Syktyvkar,RU,61.64699935913086,50.84510040283203,Europe/Moscow,medium_airport
UWGG,GOJ,Nizhny Novgorod / Strigino International Airport,Nizhny Novgorod,RU,56.227351,43.785152,Europe/Moscow,large_airport
UWKB,UUA,Bugulma Airport,Bugulma,RU,54.641184,52.800229,Europe/Moscow,medium_airport
UWKD,KZN,Kazan International Airport,Kazan,RU,55.606201,49.278702,Europe/Moscow,large_airport
UWKE,NBC,Begishevo Airport,Nizhnekamsk,RU,55.564701,52.092499,Europe/Moscow,medium_airport
UWKJ,JOK,Yoshkar-Ola Airport,Yoshkar-Ola,RU,56.7006,47.904701,Europe/Moscow,medium_airport
UWKS,CSY,Cheboksary Airport,Cheboksary,RU,56.090302,47.347301,Europe/Moscow,medium_airport
UWLL,ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,RU,54.27016,48.225569,Europe/Ulyanovsk,medium_airport
UWLW,ULY,Ulyanovsk Vostochny Airport,Cherdakly,RU,54.401001,48.8027,Europe/Ulyanovsk,medium_airport
UWOO,REN,Orenburg Central Airport,Orenburg,RU,51.792668,55.457229,Asia/Yekaterinburg,medium_airport
UWOR,OSW,Orsk Airport,Orsk,RU,51.072498,58.5956,Asia/Yekaterinburg,medium_airport
UWPP,PEZ,Penza Airport,Penza,RU,53.1106,45.021099,Europe/Moscow,medium_airport
UWPS,SKX,Saransk International Airport,Saransk,RU,54.12513,45.212257,Europe/Moscow,large_airport
UWSB,BWO,Balakovo Airport,Balakovo,RU,51.858299,47.745602,Europe/Saratov,medium_airport
UWSG,GSV,Gagarin International Airport,Saratov,RU,51.712778,46.171111,Europe/Saratov,large_airport
UWUB,BCX,Beloretsk Airport,Beloretsk,RU,53.938389,58.340113,Asia/Yekaterinburg,small_airport
UWUK,OKT,Oktyabrskiy Airport,Kzyl-Yar,RU,54.439999,53.388302,Asia/Yekaterinburg,small_airport
UWUU,UFA,Ufa International Airport,Ufa,RU,54.557499,55.874401,Asia/Yekaterinburg,large_airport
UWWW,KUF,Kurumoch International Airport,Samara,RU,53.504902,50.164299,Europe/Samara,large_airport
,RBZ,Shahrisabz Southwest Airport,Shahrisabz,UZ,39.030067,66.775825,,small_airport
,UZM,Hope Bay Aerodrome,Hope Bay,CA,68.156,-106.618,,small_airport
UASU,UZR,Urzhar Airport,Urzhar,KZ,47.091786,81.668216,,small_airport
VERW,REW,"Rewa Airport, Chorhata, REWA",Rewa,IN,24.503401,81.220299,Asia/Kolkata,medium_airport
VADU,DIU,Diu Airport,Diu,IN,20.714185,70.921855,Asia/Kolkata,small_airport
VAGD,GDB,Gondia Airport,Gondia,IN,21.526817,80.290347,Asia/Kolkata,medium_airport
VAAH,AMD,Sardar Vallabh Patel International Airport,Ahmedabad,IN,23.0772,72.634697,Asia/Kolkata,large_airport
VAAK,AKD,Akola Airport,Akola,IN,20.698931,77.056883,Asia/Kolkata,medium_airport
VAAU,IXU,Aurangabad Airport,Aurangabad,IN,19.862875,75.396312,Asia/Kolkata,medium_airport
VABB,BOM,Chhatrapati Shivaji Maharaj International Airport,Mumbai,IN,19.088699,72.867897,Asia/Kolkata,large_airport
VABJ,BHJ,Bhuj Airport,Bhuj,IN,23.2877998352,69.6701965332,Asia/Kolkata,medium_airport
VOBM,IXG,Belagavi Airport,Belgaum,IN,15.8593,74.618301,Asia/Kolkata,medium_airport
VABO,BDQ,Vadodara International Airport,Vadodara,IN,22.336201,73.226303,Asia/Kolkata,large_airport
VABP,BHO,Raja Bhoj International Airport,Bhopal,IN,23.2875,77.337402,Asia/Kolkata,large_airport
VABV,BHU,Bhavnagar Airport,Bhavnagar,IN,21.752199173,72.1852035522,Asia/Kolkata,medium_airport
VADN,NMB,Daman Airport,Daman,IN,20.434401,72.843201,Asia/Kolkata,medium_airport
VAGN,GUX,Guna Airport,,IN,24.654699,77.347298,Asia/Kolkata,small_airport
VOHB,HBX,Hubballi Airport,Hubballi,IN,15.361084,75.082096,Asia/Kolkata,medium_airport
VAHS,HSR,Rajkot International Airport,Rajkot,IN,22.378824,71.039391,Asia/Kolkata,large_airport
VAID,IDR,Devi Ahilya Bai Holkar International Airport,Indore,IN,22.721404,75.80051,Asia/Kolkata,large_airport
VAJB,JLR,Jabalpur Airport,Jabalpur,IN,23.177799,80.052002,Asia/Kolkata,medium_airport
VAJL,JLG,Jalgaon Airport,Jalgaon,IN,20.962678,75.627492,,small_airport
VAJM,JGA,Jamnagar Airport,Jamnagar,IN,22.465499877929688,70.01260375976562,Asia/Kolkata,medium_airport
VAKE,IXY,Kandla Airport,Kandla,IN,23.1127,70.100304,Asia/Kolkata,medium_airport
VEKO,HJR,Khajuraho Airport,Khajuraho,IN,24.8172,79.918602,Asia/Kolkata,medium_airport
VAKP,KLH,Kolhapur Airport,Kolhapur,IN,16.6647,74.289398,Asia/Kolkata,medium_airport
VAKS,IXK,Keshod Airport,Keshod,IN,21.317101,70.270401,Asia/Kolkata,medium_airport
VALT,LTU,Murod Kond Airport,Latur,IN,18.411501,76.464699,Asia/Kolkata,medium_airport
VAND,NDC,Nanded Airport,Nanded,IN,19.1833,77.316704,Asia/Kolkata,medium_airport
VANP,NAG,Dr. Babasaheb Ambedkar International Airport,Nagpur,IN,21.092199,79.047203,Asia/Kolkata,large_airport
VAOZ,ISK,Nashik International Airport,Nashik,IN,20.119101,73.912903,Asia/Kolkata,large_airport
VAPO,PNQ,Pune International Airport,Pune,IN,18.5821,73.919701,Asia/Kolkata,large_airport
VAPR,PBD,Porbandar Airport,Porbandar,IN,21.649524,69.656405,Asia/Kolkata,medium_airport
VARG,RTC,Ratnagiri Airport,,IN,17.013599,73.327797,Asia/Kolkata,medium_airport
VARK,RAJ,Rajkot Airport,Rajkot,IN,22.3092,70.779503,Asia/Kolkata,medium_airport
VERP,RPR,Swami Vivekananda Airport,Raipur,IN,21.180401,81.7388,Asia/Kolkata,medium_airport
VASD,SAG,Shirdi International Airport,Kakadi,IN,19.689211,74.373655,Asia/Kolkata,large_airport
VASL,SSE,Solapur Airport,Solapur,IN,17.6280002594,75.93479919430001,Asia/Kolkata,medium_airport
VASU,STV,Surat International Airport,Surat,IN,21.115531,72.743251,Asia/Kolkata,large_airport
VAUD,UDR,Maharana Pratap Airport,Udaipur,IN,24.617700576799997,73.89610290530001,Asia/Kolkata,medium_airport
VCBI,CMB,Bandaranaike International Colombo Airport,Colombo,LK,7.180759906768799,79.88410186767578,Asia/Colombo,large_airport
VCCA,ACJ,Anuradhapura Airport,Anuradhapura,LK,8.301542,80.42848,Asia/Colombo,medium_airport
VCCB,BTC,Batticaloa International Airport,Batticaloa,LK,7.705073,81.677163,Asia/Colombo,medium_airport
VCCC,RML,Colombo Ratmalana International Airport,Colombo,LK,6.821638,79.885859,Asia/Colombo,large_airport
VCCG,ADP,Ampara Airport,Ampara,LK,7.336745,81.623869,Asia/Colombo,medium_airport
VCCH,HIM,Hingurakgoda Air Force Base,Polonnaruwa Town,LK,8.04981,80.9814,Asia/Colombo,medium_airport
VCCJ,JAF,Jaffna International Airport,Jaffna,LK,9.79233,80.070099,Asia/Colombo,large_airport
VCCK,KCT,Koggala Airport,Galle,LK,5.993680000305176,80.32029724121094,Asia/Colombo,medium_airport
VCCN,KTY,Katukurunda Air Force Base,Kalutara,LK,6.55212020874,79.9775009155,Asia/Colombo,small_airport
VCCS,GIU,Sigiriya Air Force Base,Sigiriya,LK,7.95667,80.7285,Asia/Colombo,small_airport
VCCT,TRR,China Bay Airport,Trincomalee,LK,8.539159,81.18128,Asia/Colombo,medium_airport
VCCW,WRZ,Weerawila Airport,Weerawila,LK,6.25449,81.235199,Asia/Colombo,small_airport
VCRI,HRI,Mattala Rajapaksa International Airport,Mattala,LK,6.283878,81.124163,Asia/Colombo,medium_airport
VDBG,BBM,Battambang Airport,Battambang,KH,13.0956,103.223999,Asia/Phnom_Penh,medium_airport
VDKK,KKZ,Koh Kong Airport,Krong Khemara Phoumin,KH,11.613397,102.997084,Asia/Phnom_Penh,small_airport
VDMK,MWV,Mondulkiri Airport,Sen Monorom,KH,12.464562,107.188039,Asia/Phnom_Penh,small_airport
VDPP,PNH,Phnom Penh International Airport,Phnom Penh (Pou Senchey),KH,11.547155,104.844699,Asia/Phnom_Penh,large_airport
VDRK,RBE,Ratanakiri Airport,Ratanakiri,KH,13.729999542236328,106.98699951171875,Asia/Phnom_Penh,medium_airport
VDSA,SAI,Siem Reap-Angkor International Airport,Siem Reap,KH,13.36974,104.223831,Asia/Phnom_Penh,large_airport
VDSV,KOS,Sihanouk International Airport,Preah Sihanouk,KH,10.570557,103.632067,Asia/Phnom_Penh,large_airport
VDSY,KZD,Krakor Airport,Krakor,KH,12.5385,104.1486,Asia/Phnom_Penh,small_airport
SVMU,SFX,Macagua Airport,Ciudad Guayana,VE,8.2788,-62.6652,,small_airport
,SVV,San Salvador de Paul Airport,San Salvador de Paul,VE,7,-62,,small_airport
,ELX,El Tigre Airport,El Tigre,VE,8.833546,-64.20828,,small_airport
VEAH,AZH,Azamgarh Airport,Azamgarh,IN,26.153333,83.118333,Asia/Kolkata,small_airport
VEAN,IXV,Along Airport,,IN,28.17530059814453,94.802001953125,Asia/Kolkata,medium_airport
VEAT,IXA,Agartala - Maharaja Bir Bikram Airport,Agartala,IN,23.886999,91.240402,Asia/Kolkata,medium_airport
VEBD,IXB,Bagdogra Airport,Siliguri,IN,26.6812,88.328598,Asia/Kolkata,large_airport
VEBG,RGH,Balurghat Airport,Balurghat,IN,25.2617,88.795601,Asia/Kolkata,small_airport
VEBI,SHL,Shillong Airport,Shillong,IN,25.70359992980957,91.97869873046875,Asia/Kolkata,medium_airport
VEBN,VNS,Lal Bahadur Shastri International Airport,Varanasi,IN,25.452171,82.862549,Asia/Kolkata,large_airport
VEBS,BBI,Biju Patnaik International Airport,Bhubaneswar,IN,20.251021,85.814747,Asia/Kolkata,large_airport
VEBU,PAB,Bilaspur Airport,Bilaspur,IN,21.9884,82.111,,medium_airport
VECC,CCU,Netaji Subhash Chandra Bose International Airport,Kolkata,IN,22.654012,88.44765,Asia/Kolkata,large_airport
VECO,COH,Cooch Behar Airport,Cooch Behar,IN,26.3305,89.467201,Asia/Kolkata,small_airport
VECT,CWK,Chitrakoot Airport,Chitrakoot,IN,25.167694,80.9358,Asia/Kolkata,small_airport
VEDB,DBD,Dhanbad Airport,,IN,23.834,86.425301,Asia/Kolkata,medium_airport
VEDG,RDP,Kazi Nazrul Islam Airport,Durgapur,IN,23.6225,87.243,,medium_airport
VEDH,DBR,Darbhanga Airport,Darbhanga,IN,26.192801,85.916901,Asia/Kolkata,medium_airport
VEDO,DGH,Deoghar Airport,Deoghar,IN,24.446842,86.704955,Asia/Kolkata,small_airport
VEDZ,DEP,Daporijo Airport,Daporijo,IN,27.985500335699996,94.22280120850002,Asia/Kolkata,small_airport
VEGK,GOP,Gorakhpur Airport,Gorakhpur,IN,26.739700317399997,83.4496994019,Asia/Kolkata,medium_airport
VEGT,GAU,Lokpriya Gopinath Bordoloi International Airport,Guwahati,IN,26.106654,91.585226,Asia/Kolkata,large_airport
VEGY,GAY,Gaya Airport,Gaya,IN,24.744301,84.951202,Asia/Kolkata,medium_airport
VEIM,IMF,Bir Tikendrajit International Airport,Imphal,IN,24.76,93.896698,Asia/Kolkata,large_airport
VEJH,JRG,Jharsuguda Airport,,IN,21.9135,84.0504,Asia/Kolkata,small_airport
VEJP,PYB,Jeypore Airport,Jeypore,IN,18.879549,82.552478,Asia/Kolkata,small_airport
VEJS,IXW,Sonari Airport,Jamshedpur,IN,22.813706,86.168981,Asia/Kolkata,medium_airport
VEJT,JRH,Jorhat Airport,Jorhat,IN,26.730456,94.175416,Asia/Kolkata,medium_airport
VEKI,KBK,Kushinagar International Airport,Kushinagar,IN,26.776534,83.889214,Asia/Kolkata,medium_airport
VEKM,IXQ,Kamalpur Airport,Manik Bhandar,IN,24.134325,91.810769,Asia/Kolkata,small_airport
VEKR,IXH,Kailashahar Airport,Kailashahar,IN,24.308657,92.00768,Asia/Dhaka,medium_airport
VEKU,IXS,Silchar Airport,Silchar,IN,24.9129009247,92.97869873050001,Asia/Kolkata,medium_airport
VEKW,IXN,Khowai Airport,Khowai,IN,24.061899,91.603897,Asia/Dhaka,small_airport
VELP,AJL,Lengpui Airport,Aizawl (Lengpui),IN,23.840599,92.619698,Asia/Kolkata,medium_airport
VELR,IXI,Lilabari North Lakhimpur Airport,Lilabari,IN,27.295682,94.097266,Asia/Kolkata,medium_airport
VEMH,LDA,Malda Airport,Malda,IN,25.01018,88.126917,Asia/Kolkata,small_airport
VEMN,DIB,Dibrugarh Airport,Dibrugarh,IN,27.4839000702,95.0168991089,Asia/Kolkata,medium_airport
VEMR,DMU,Dimapur Airport,Dimapur,IN,25.883899688699998,93.77110290530001,Asia/Kolkata,medium_airport
VEMZ,MZU,Muzaffarpur Airport,Muzaffarpur,IN,26.119101,85.313698,Asia/Kolkata,medium_airport
VEPG,IXT,Pasighat Airport,Pasighat,IN,28.064786,95.336952,Asia/Kolkata,small_airport
VEPT,PAT,Jay Prakash Narayan Airport,Patna,IN,25.591299,85.087997,Asia/Kolkata,medium_airport
VERC,IXR,Birsa Munda Airport,Ranchi,IN,23.314300537100003,85.3217010498,Asia/Kolkata,medium_airport
VERK,RRK,Rourkela Airport,Rourkela,IN,22.256571,84.815193,Asia/Kolkata,medium_airport
VERU,RUP,Rupsi Airport,Rupsi,IN,26.141867,89.907892,Asia/Kolkata,small_airport
VETJ,TEI,Tezu Airport,Tezu,IN,27.9412002563,96.1343994141,Asia/Kolkata,small_airport
VETZ,TEZ,Tezpur Airport,,IN,26.7091007232666,92.78469848632812,Asia/Kolkata,medium_airport
VEUK,UKE,Utkela Airport,Bhawanipatna,IN,20.097778,83.183333,Asia/Kolkata,medium_airport
VEZO,ZER,Ziro Airport,Ziro,IN,27.588301,93.828102,Asia/Kolkata,medium_airport
,RAD,Road Town Seaplane Base,Tortola,VG,18.418273,-64.617369,America/Tortola,seaplane_base
VGBR,BZL,Barisal Airport,Barisal,BD,22.801001,90.301201,Asia/Dhaka,medium_airport
VGCB,CXB,Cox's Bazar Airport,Cox's Bazar,BD,21.457517,91.963263,Asia/Dhaka,medium_airport
